type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;B1;Arbeit und Büro;die Praktikantin;stagiaire (femme);intern (female);Die Praktikantin arbeitet seit einem Monat in der Redaktion.;La stagiaire travaille à la rédaction depuis un mois.;The intern has worked at the editorial office for a month.
nom;B1;Arbeit und Büro;die Kopie;copie;copy;Bitte bringen Sie eine Kopie Ihres Passes mit.;Apportez une copie de votre passeport, s'il vous plaît.;Please bring a copy of your passport.
nom;B1;Arbeit und Büro;der Kopierer;photocopieuse;photocopier;Der Kopierer im Büro ist schon wieder kaputt.;La photocopieuse du bureau est encore en panne.;The office photocopier is broken again.
nom;B1;Arbeit und Büro;die Probezeit;période d'essai;probationary period;Die Probezeit dauert bei uns sechs Monate.;La période d'essai dure six mois chez nous.;Our probationary period lasts six months.
nom;B1;Arbeit und Büro;die Abteilung;service, département;department;Sie arbeitet in der Abteilung für Verkauf.;Elle travaille au service des ventes.;She works in the sales department.
nom;B1;Arbeit und Büro;die Angabe;indication, renseignement;detail, information;Bitte prüfen Sie Ihre Angaben noch einmal.;Veuillez vérifier vos renseignements encore une fois.;Please check your details once more.
nom;B1;Arbeit und Büro;die Anlage;"pièce jointe ; installation";"attachment; facility";In der Anlage finden Sie meinen Lebenslauf.;Vous trouverez mon CV en pièce jointe.;Please find my CV attached.
nom;B1;Arbeit und Büro;die Arbeitserlaubnis;permis de travail;work permit;Ohne Arbeitserlaubnis darf er nicht arbeiten.;Sans permis de travail, il n'a pas le droit de travailler.;Without a work permit he isn't allowed to work.
nom;B1;Arbeit und Büro;die Arbeitslosigkeit;chômage;unemployment;Die Arbeitslosigkeit ist dieses Jahr gesunken.;Le chômage a baissé cette année.;Unemployment has fallen this year.
nom;B1;Arbeit und Büro;die Arbeitsstelle;poste, emploi;job, position;Er sucht eine neue Arbeitsstelle.;Il cherche un nouvel emploi.;He is looking for a new job.
nom;B1;Arbeit und Büro;die Beratung;conseil, consultation;advice session;Die Beratung in der Bank war kostenlos.;La consultation à la banque était gratuite.;The advice session at the bank was free.
nom;B1;Arbeit und Büro;die Bestätigung;confirmation, attestation;confirmation;Sie bekommen eine Bestätigung per E-Mail.;Vous recevrez une confirmation par courriel.;You'll receive a confirmation by email.
nom;B1;Arbeit und Büro;der Briefumschlag;enveloppe;envelope;Schreib die Adresse auf den Briefumschlag.;Écris l'adresse sur l'enveloppe.;Write the address on the envelope.
nom;B1;Arbeit und Büro;die Kenntnisse;connaissances (savoir);knowledge, skills;Für diese Stelle braucht man gute Deutschkenntnisse.;Pour ce poste, il faut de bonnes connaissances en allemand.;For this job you need a good knowledge of German.
nom;B1;Arbeit und Büro;die Fabrik;usine;factory;Die Fabrik liegt am Rand der Stadt.;L'usine se trouve en bordure de la ville.;The factory is on the edge of town.
nom;B1;Arbeit und Büro;der Feierabend;fin de la journée de travail;end of the working day;Um fünf Uhr habe ich Feierabend.;À cinq heures, j'ai fini ma journée.;I finish work at five.
nom;B1;Arbeit und Büro;die Gewerkschaft;syndicat;trade union;Die Gewerkschaft verhandelt über die Löhne.;Le syndicat négocie les salaires.;The trade union is negotiating wages.
nom;B1;Arbeit und Büro;die Kantine;cantine;canteen;Mittags esse ich in der Kantine.;À midi, je mange à la cantine.;At lunchtime I eat in the canteen.
nom;B1;Arbeit und Büro;das Lager;entrepôt, stock;warehouse, stock;Die Ware ist noch im Lager.;La marchandise est encore en stock.;The goods are still in the warehouse.
nom;B1;Arbeit und Büro;der Stempel;tampon, cachet;stamp;Ohne Stempel gilt das Formular nicht.;Sans cachet, le formulaire n'est pas valable.;Without a stamp the form is not valid.
nom;B1;Arbeit und Büro;der Streik;grève;strike;Wegen des Streiks fahren keine Busse.;À cause de la grève, aucun bus ne circule.;Because of the strike no buses are running.
nom;B1;Arbeit und Büro;die Zusammenarbeit;collaboration;cooperation;Die Zusammenarbeit mit dem Team läuft gut.;La collaboration avec l'équipe se passe bien.;Cooperation with the team is going well.
nom;B1;Arbeit und Büro;die Anrede;formule d'appel;form of address;In einem Brief ist die Anrede wichtig.;Dans une lettre, la formule d'appel est importante.;In a letter the form of address matters.
nom;B1;Arbeit und Büro;der Auftrag;commande, mission;order, assignment;Die Firma hat einen großen Auftrag bekommen.;L'entreprise a reçu une grosse commande.;The company received a big order.
nom;B1;Arbeit und Büro;die Beschäftigung;emploi, occupation;employment;Er sucht eine feste Beschäftigung.;Il cherche un emploi stable.;He is looking for steady employment.
nom;B1;Arbeit und Büro;das Couvert;enveloppe;envelope;Steck den Brief bitte ins Couvert.;Mets la lettre dans l'enveloppe, s'il te plaît.;Please put the letter in the envelope.
nom;B1;Arbeit und Büro;das Dokument;document;document;Bringen Sie alle Dokumente mit.;Apportez tous les documents.;Bring all the documents with you.
nom;B1;Arbeit und Büro;die Entlassung;licenciement;dismissal;Gegen die Entlassung kann man klagen.;On peut contester le licenciement en justice.;You can contest the dismissal in court.
nom;B1;Arbeit und Büro;die Konferenz;conférence, réunion;conference;Die Konferenz beginnt um neun.;La conférence commence à neuf heures.;The conference starts at nine.
nom;B1;Arbeit und Büro;das Kuvert;enveloppe;envelope;Das Kuvert ist schon frankiert.;L'enveloppe est déjà affranchie.;The envelope is already stamped.
nom;B1;Arbeit und Büro;die Lehrstelle;place d'apprentissage;apprenticeship place;Er sucht eine Lehrstelle als Koch.;Il cherche une place d'apprentissage comme cuisinier.;He is looking for an apprenticeship as a cook.
nom;B1;Arbeit und Büro;das Personal;personnel;staff;Das Hotel sucht neues Personal.;L'hôtel cherche du nouveau personnel.;The hotel is looking for new staff.
nom;B1;Arbeit und Büro;die Planung;planification;planning;Die Planung dauert länger als die Arbeit.;La planification prend plus de temps que le travail.;The planning takes longer than the work.
nom;B1;Arbeit und Büro;die Präsentation;présentation, exposé;presentation;Meine Präsentation dauert zehn Minuten.;Ma présentation dure dix minutes.;My presentation lasts ten minutes.
nom;B1;Arbeit und Büro;der Terminkalender;agenda;diary, appointment calendar;Mein Terminkalender ist voll.;Mon agenda est plein.;My diary is full.
nom;B1;Arbeit und Büro;die Visitenkarte;carte de visite;business card;Hier ist meine Visitenkarte.;Voici ma carte de visite.;Here's my business card.
nom;B1;Arbeit und Büro;die Agentur;agence;agency;Die Agentur für Arbeit hilft bei der Suche.;L'agence pour l'emploi aide dans la recherche.;The employment agency helps with the search.
nom;B1;Arbeit und Büro;der Arbeitnehmer;salarié;employee;Arbeitnehmer haben ein Recht auf Urlaub.;Les salariés ont droit à des congés.;Employees have a right to holiday.
nom;B1;Arbeit und Büro;das Einschreiben;lettre recommandée;registered letter;Schicken Sie die Kündigung per Einschreiben.;Envoyez la résiliation en recommandé.;Send the cancellation by registered letter.
nom;B1;Arbeit und Büro;die Industrie;industrie;industry;In dieser Stadt gibt es viel Industrie.;Il y a beaucoup d'industrie dans cette ville.;There's a lot of industry in this city.
nom;B1;Arbeit und Büro;die Lehre;apprentissage (formation);apprenticeship;Nach der Schule macht er eine Lehre.;Après l'école, il fait un apprentissage.;After school he does an apprenticeship.
nom;B1;Arbeit und Büro;der Lohn;salaire;wage;Der Lohn kommt am Ende des Monats.;Le salaire arrive à la fin du mois.;The wage comes at the end of the month.
nom;B1;Arbeit und Büro;das Postfach;boîte postale;PO box;Schreiben Sie an unser Postfach.;Écrivez à notre boîte postale.;Write to our PO box.
nom;B1;Arbeit und Büro;die Zeitarbeit;travail intérimaire;temporary work;Er hat über Zeitarbeit angefangen.;Il a commencé par de l'intérim.;He started out through temporary work.
nom;B1;Arbeit und Büro;der Ausbildungsplatz;place de formation;training place;Er hat einen Ausbildungsplatz gefunden.;Il a trouvé une place de formation.;He has found a training place.
nom;B1;Arbeit und Büro;der Integrationskurs;cours d'intégration;integration course;Der Integrationskurs dauert sechs Monate.;Le cours d'intégration dure six mois.;The integration course lasts six months.
nom;B2;Arbeit und Büro;die Geschäftsführung;direction;management;Die Geschäftsführung trifft sich morgen zu einer Krisensitzung.;La direction se réunit demain pour une réunion de crise.;Management is meeting tomorrow for a crisis session.
nom;B2;Arbeit und Büro;die Personalabteilung;ressources humaines;human resources;Die Personalabteilung prüft alle eingegangenen Bewerbungen.;Les ressources humaines examinent toutes les candidatures reçues.;HR reviews all the applications received.
nom;B2;Arbeit und Büro;die Verhandlung;négociation;negotiation;Die Verhandlung dauerte mehrere Stunden.;La négociation a duré plusieurs heures.;The negotiation lasted several hours.
nom;B2;Arbeit und Büro;die Zielvereinbarung;objectifs convenus;agreed objectives;Wir haben eine klare Zielvereinbarung für dieses Quartal.;Nous avons des objectifs clairement convenus pour ce trimestre.;We have clearly agreed objectives for this quarter.
nom;B2;Arbeit und Büro;die Unternehmenskultur;culture d'entreprise;corporate culture;Die Unternehmenskultur fördert Zusammenarbeit und Offenheit.;La culture d'entreprise favorise la collaboration et l'ouverture.;The corporate culture encourages collaboration and openness.
nom;B2;Arbeit und Büro;der Bezug;le rapport, la référence;reference, relation;In Bezug auf Ihre Frage habe ich eine Antwort.;En ce qui concerne votre question, j'ai une réponse.;With reference to your question, I have an answer.
nom;B2;Arbeit und Büro;der Ruf;la réputation;reputation;Die Firma hat einen guten Ruf.;L'entreprise a une bonne réputation.;The company has a good reputation.
nom;B2;Arbeit und Büro;die Unterlage;le document, le dossier;document, paperwork;Bringen Sie bitte alle Unterlagen mit.;Apportez tous les documents, s'il vous plaît.;Please bring all the documents with you.
nom;B2;Arbeit und Büro;das Protokoll;procès-verbal;minutes, record;Wer schreibt heute das Protokoll?;Qui rédige le procès-verbal aujourd'hui ?;Who is taking the minutes today?
nom;B2;Arbeit und Büro;die Tagesordnung;ordre du jour;agenda;Punkt drei der Tagesordnung fällt weg.;Le point trois de l'ordre du jour est supprimé.;Item three on the agenda is dropped.
nom;B2;Arbeit und Büro;der Terminplan;planning;schedule;Der Terminplan ist bis Juni voll.;Le planning est complet jusqu'en juin.;The schedule is full until June.
nom;B2;Arbeit und Büro;die Ablage;classement;filing;Die Ablage macht niemand gern.;Personne n'aime faire le classement.;Nobody likes doing the filing.
nom;B2;Arbeit und Büro;die Akte;dossier;file;Die Akte liegt seit Wochen auf seinem Tisch.;Le dossier est sur son bureau depuis des semaines.;The file has been on his desk for weeks.
nom;B2;Arbeit und Büro;die Vorlage;modèle, gabarit;template;Nimm die Vorlage vom letzten Jahr.;Prends le modèle de l'an dernier.;Use last year's template.
nom;B2;Arbeit und Büro;das Formular;formulaire;form;Das Formular muss doppelt ausgefüllt werden.;Le formulaire doit être rempli en double.;The form has to be filled in twice.
nom;B2;Arbeit und Büro;die Dienstreise;voyage professionnel;business trip;Die Dienstreise geht über drei Tage.;Le voyage professionnel dure trois jours.;The business trip lasts three days.
nom;B2;Arbeit und Büro;die Gleitzeit;horaires flexibles;flexitime;Wir arbeiten in Gleitzeit.;Nous travaillons en horaires flexibles.;We work flexitime.
nom;B2;Arbeit und Büro;der Betriebsrat;comité d'entreprise;works council;Der Betriebsrat muss zustimmen.;Le comité d'entreprise doit donner son accord.;The works council has to agree.
nom;B2;Arbeit und Büro;der Abteilungsleiter;chef de service;head of department;Der Abteilungsleiter entscheidet allein.;Le chef de service décide seul.;The head of department decides alone.
nom;B2;Arbeit und Büro;der Arbeitsvertrag;contrat de travail;employment contract;Der Arbeitsvertrag ist unbefristet.;Le contrat de travail est à durée indéterminée.;The employment contract is permanent.
nom;B2;Arbeit und Büro;die Gehaltsverhandlung;négociation salariale;salary negotiation;Die Gehaltsverhandlung steht im Frühjahr an.;La négociation salariale a lieu au printemps.;The salary negotiation is due in spring.
nom;A1;Verkehr;das Auto;voiture;car;Das Auto steht vor dem Haus.;La voiture est garée devant la maison.;The car is parked in front of the house.
nom;A1;Verkehr;der Bus;bus;bus;Der Bus kommt in fünf Minuten.;Le bus arrive dans cinq minutes.;The bus arrives in five minutes.
nom;A1;Verkehr;der Zug;train;train;Der Zug fährt pünktlich ab.;Le train part à l'heure.;The train departs on time.
